;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_in_sub_hp1;P_in_sub_hp2;P_in_sub_hp3;P_in_sub_hp4;P_in_sub_hp5;P_in_sub_hp6;P_in_sub_hp7;P_source;P_spotmarket;P_sub_source;Q_ccet;Q_demand;Q_in_st-tes;Q_in_sub_st-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_prim;Q_out_st-tes;Q_out_sub_hp1;Q_out_sub_hp2;Q_out_sub_hp3;Q_out_sub_hp4;Q_out_sub_hp5;Q_out_sub_hp6;Q_out_sub_hp7;Q_out_sub_st-tes;Q_plb;Q_prim_to_sub;Q_sub_demand;storage_content_st-tes;storage_content_sub_st-tes;Q_out_hp;P_in_hp;Q_out_sub_hp;P_in_sub_hp;Emissions OM;Emissions DM;Sub Emissions OM;Sub Emissions DM
2019-01-01 00:00:00;0.0;73.69717927301224;73.69717927301224;0.0;0.0;0.0;0.0;0.0;19.74289079709175;0.0;9.547679955456926;0.0;0.0;4.727712338168921;0.0;0.0;0.0;2.4379333078684304;0.0;4.367872662510854;0.0;0.0;34.018283090717595;0.0;6.805805970379285;0.0;157.89;0.0;3.3346922994288075;51.0007935734855;0.0;24.664030182737637;0.0;0.0;12.21285593441522;0.0;0.0;0.0;0.0;0.0;6.850369615166425;0.0;12.273322684262382;0.0;0.0;0.0;70.01232030936163;0.0;15.789;0.0;3.3346922994288075;87.87767969063836;34.018283090717595;19.123692299428807;6.805805970379285;24.563753845006815;35.14888696174504;1.947791410109207;4.065486826160753
2019-01-01 01:00:00;0.0;72.7182319045912;72.7182319045912;0.0;0.0;0.0;0.0;0.0;19.74289079709175;0.0;9.547679955456926;0.0;0.0;4.727712338168921;0.0;0.0;0.0;2.456270506854922;0.0;4.400726124868342;0.0;0.0;34.018283090717595;0.0;6.8569966317232645;0.0;156.96;0.0;3.395589417116594;51.0007935734855;0.0;24.664030182737637;0.0;0.0;12.21285593441522;0.0;0.0;0.0;0.0;0.0;6.838869921168661;0.0;12.252719495947936;0.0;0.0;0.0;69.08232030936165;0.0;15.696000000000003;0.0;6.73011498193043;87.87767969063836;34.018283090717595;19.091589417116598;6.8569966317232645;23.399517106870782;34.42148797760365;1.7674707795514244;3.9891471920270933
2019-01-01 02:00:00;0.0;70.32190734901145;70.32190734901145;0.0;0.0;0.0;0.0;0.0;19.625505894596753;0.0;9.490912509790368;0.0;0.0;4.699602875499852;0.0;0.0;0.0;2.4379333078684304;0.0;4.367872662510854;0.0;0.0;33.81602127988697;0.0;6.805805970379285;0.0;154.9;0.0;3.6336922994288052;51.12644660133034;0.0;24.72479610134736;0.0;0.0;12.242945315761434;0.0;0.0;0.0;0.0;0.0;6.850369615166425;0.0;12.273322684262382;0.0;0.0;0.0;66.80581198156088;0.0;15.490000000000002;0.0;10.36347077561014;88.09418801843913;33.81602127988697;19.123692299428807;6.805805970379285;22.724615821578553;34.05739458847686;1.7259735397273366;4.006806425251293
2019-01-01 03:00:00;0.0;57.38914883304092;57.38914883304092;0.0;0.0;0.0;0.0;0.0;19.273351187111743;0.0;9.320610172790676;0.0;0.0;4.615274487492641;0.0;0.0;0.0;2.4205957007213628;0.0;4.336810098146762;0.0;0.0;33.209235847395064;0.0;6.757405798868124;0.0;143.27;0.0;4.834355749567374;51.507233518969464;0.0;24.90894500123282;0.0;0.0;12.33413008840886;0.0;0.0;0.0;0.0;0.0;6.863861181041457;0.0;12.297494568525918;0.0;0.0;0.0;54.519691391388875;0.0;14.327000000000002;0.0;15.197308351638732;88.75030860861114;33.209235847395064;19.161355749567377;6.757405798868124;19.829483292462115;31.676944367027346;1.6853790343867026;4.096097020642663
2019-01-01 04:00:00;0.0;70.19948531364071;70.19948531364071;0.0;0.0;0.0;0.0;0.0;19.390736089606744;0.0;9.377377618457238;0.0;0.0;4.64338395016171;0.0;0.0;0.0;2.4205957007213628;0.0;4.336810098146762;0.0;0.0;33.41149765822569;0.0;6.757405798868124;0.0;155.22;0.0;3.6393557495673754;51.37965872446443;0.0;24.847249714517428;0.0;0.0;12.303580513059455;0.0;0.0;0.0;0.0;0.0;6.863861181041457;0.0;12.297494568525918;0.0;0.0;0.0;66.68951104795867;0.0;15.522;0.0;18.835904235788526;88.53048895204131;33.41149765822569;19.161355749567377;6.757405798868124;22.177454932035474;34.362949613420845;1.6287668873867858;4.093257801992587
2019-01-01 05:00:00;0.0;92.93496145265685;92.93496145265685;0.0;0.0;0.0;0.0;0.0;19.50812099210175;0.0;9.434145064123804;0.0;0.0;4.671493412830783;0.0;0.0;0.0;2.4205957007213628;0.0;4.336810098146762;0.0;0.0;33.61375946905634;0.0;6.757405798868124;0.0;176.6;0.0;1.5013557495673755;51.25273238172336;0.0;24.78586801966518;0.0;0.0;12.273186218587444;0.0;0.0;0.0;0.0;0.0;6.863861181041457;0.0;12.297494568525918;0.0;0.0;0.0;88.28821338002402;0.0;17.66;0.0;20.336318190144112;88.31178661997599;33.61375946905634;19.161355749567377;6.757405798868124;26.605803391414593;39.0526606038691;1.5896098020633311;4.091813257840152
2019-01-01 06:00:00;0.0;121.06079124329293;121.06079124329293;0.0;0.0;0.0;0.0;0.0;19.86027569958675;0.0;9.604447401123492;0.0;0.0;4.755821800837991;0.0;0.0;0.0;2.456270506854922;0.0;4.400726124868342;0.0;0.0;34.22054490154824;0.0;6.8569966317232645;0.0;202.66999999999996;0.0;0.0;50.87576556911164;0.0;24.603566526047256;0.0;0.0;12.182916223712773;0.0;0.0;0.0;0.0;0.0;6.838869921168661;0.0;12.252719495947936;0.0;0.0;1.1754105828834023;115.00775168112828;0.0;20.267;0.0;19.159890791351202;87.66224831887166;34.22054490154824;19.091589417116598;6.8569966317232645;32.16697597449475;45.01980503860595;1.5648500741512603;4.140256335339639
2019-01-01 07:00:00;0.0;124.37945064913905;124.37945064913905;0.0;0.0;0.0;0.0;0.0;19.994270756494153;0.0;9.669247532579092;0.0;0.0;4.787908798142767;0.0;0.0;0.0;2.474731551653514;0.0;4.433801473007238;0.0;0.0;34.45142708721601;0.0;6.908533024660752;0.0;205.65000000000003;0.0;0.0;50.77552185176075;0.0;24.555088573114823;0.0;0.0;12.158911458442352;0.0;0.0;0.0;0.0;0.0;6.827645506428397;0.0;12.2326095060075;0.0;0.0;1.504744987564103;118.1604781166821;0.0;20.565;0.0;17.65418780924753;87.48952188331792;34.45142708721601;19.0602550124359;6.908533024660752;32.75893914653339;45.66871881099176;1.5508550307884819;4.13964878168943
2019-01-01 08:00:00;0.0;123.07609469569012;123.07609469569012;0.0;0.0;0.0;0.0;0.0;20.136558439217627;0.0;9.738057985425616;0.0;0.0;4.821981581105247;0.0;0.0;0.0;2.474731551653514;0.0;4.433801473007238;0.0;0.0;34.69659800574849;0.0;6.908533024660752;0.0;204.26000000000002;0.0;0.0;50.68741615124031;0.0;24.512480576167164;0.0;0.0;12.137813311686923;0.0;0.0;0.0;0.0;0.0;6.827645506428397;0.0;12.2326095060075;0.0;0.0;1.3657449875641037;116.92228996090562;0.0;20.426000000000002;0.0;16.287560112292965;87.3377100390944;34.69659800574849;19.0602550124359;6.908533024660752;32.413360536006394;45.480539714193156;1.5233017492518264;4.125142969440215
2019-01-01 09:00:00;0.0;120.96030522200589;120.96030522200589;0.0;0.0;0.0;0.0;0.0;20.136558439217627;0.0;9.738057985425616;0.0;0.0;4.821981581105247;0.0;0.0;0.0;2.474731551653514;0.0;4.433801473007238;0.0;0.0;34.69659800574849;0.0;6.908533024660752;0.0;202.25;0.0;0.0;50.68741615124031;0.0;24.512480576167164;0.0;0.0;12.137813311686923;0.0;0.0;0.0;0.0;0.0;6.827645506428397;0.0;12.2326095060075;0.0;0.0;1.1647449875641032;114.9122899609056;0.0;20.225;0.0;15.122000746723248;87.3377100390944;34.69659800574849;19.0602550124359;6.908533024660752;32.14124662362666;45.417202934658775;1.553882059801501;4.197293456893605
