;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp1;P_in_hp5;P_in_hp6;P_in_hp7;P_in_sub_hp2;P_in_sub_hp5;P_in_sub_hp6;P_in_sub_hp7;P_in_sub_hp4;P_in_sub_hp3;P_in_sub_hp1;P_source;P_spotmarket;P_sub_source;Q_ccet;Q_demand;Q_in_st-tes;Q_in_sub_st-tes;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp1;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_prim;Q_out_st-tes;Q_out_sub_hp2;Q_out_sub_hp5;Q_out_sub_hp6;Q_out_sub_hp7;Q_out_sub_hp4;Q_out_sub_hp3;Q_out_sub_hp1;Q_out_sub_st-tes;Q_plb;Q_prim_to_sub;Q_sub_demand;storage_content_st-tes;storage_content_sub_st-tes;Q_out_hp;P_in_hp;Q_out_sub_hp;P_in_sub_hp;Emissions OM;Emissions DM;Sub Emissions OM;Sub Emissions DM
2019-01-01 00:00:00;0.0;121.5752067504355;121.5752067504355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.067681392259225;0.0;0.0;0.0;2.499570707387905;0.0;0.0;0.0;0.263590846983577;0.277144627361622;3.6315435553794813;16.067681392259225;0.0;6.671849737112585;0.0;157.89;0.0;3.487141459607752;0.0;0.0;0.0;42.39355358708626;0.0;0.0;0.0;0.0;0.0;7.221697196788654;0.0;0.0;0.0;0.7615600851514668;0.8007193285658306;10.492164849101801;0.0;115.49644641291373;0.0;15.789;0.0;3.487141459607752;42.39355358708626;16.067681392259225;19.27614145960775;6.671849737112585;29.05943057574074;34.059052278013255;1.9094537317176907;3.98546730988331
2019-01-01 01:00:00;0.0;120.59625938201447;120.59625938201447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.067681392259225;0.0;0.0;0.0;2.5072416752852464;0.0;0.0;0.0;0.2643997846620622;0.27799516042841144;3.6426884507604265;16.067681392259225;0.0;6.692325071136146;0.0;156.96;0.0;3.4581244522156673;0.0;0.0;0.0;42.39355358708626;0.0;0.0;0.0;0.0;0.0;7.175984216206394;0.0;0.0;0.0;0.7567394480579821;0.7956508154281091;10.425749972523185;0.0;114.56644641291375;0.0;15.696000000000003;0.0;6.945091554750439;42.39355358708626;16.067681392259225;19.15412445221567;6.692325071136146;28.405599487139707;33.61155052803811;1.7250247660570706;3.89334736466773
2019-01-01 02:00:00;0.0;118.14048719251603;118.14048719251603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.026642546733584;0.0;0.0;0.0;2.499570707387905;0.0;0.0;0.0;0.263590846983577;0.277144627361622;3.6315435553794813;16.026642546733584;0.0;6.671849737112585;0.0;154.9;0.0;3.78614145960775;0.0;0.0;0.0;42.666537167109766;0.0;0.0;0.0;0.0;0.0;7.221697196788654;0.0;0.0;0.0;0.7615600851514668;0.8007193285658306;10.492164849101801;0.0;112.23346283289024;0.0;15.490000000000002;0.0;10.730885759780453;42.666537167109766;16.026642546733584;19.27614145960775;6.671849737112585;27.834272367764253;33.205288456706654;1.6920018227688847;3.9279418942183044
2019-01-01 03:00:00;0.0;104.97857676705516;104.97857676705516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.928743385950854;0.0;0.0;0.0;2.4915977451498508;0.0;0.0;0.0;0.2627500626588587;0.27626061010141695;3.61995990241567;15.928743385950854;0.0;6.650568320325796;0.0;143.27;0.0;5.069453320649577;0.0;0.0;0.0;43.540352071297605;0.0;0.0;0.0;0.0;0.0;7.266771353950595;0.0;0.0;0.0;0.7663133554743548;0.8057170109491948;10.557651600275435;0.0;99.7296479287024;0.0;14.327000000000002;0.0;15.79980253614204;43.540352071297605;15.928743385950854;19.396453320649577;6.650568320325796;25.094511605003603;30.777122553927136;1.658732470338094;4.031335973196984
2019-01-01 04:00:00;0.0;117.88393942496641;117.88393942496641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.95245070172103;0.0;0.0;0.0;2.4915977451498508;0.0;0.0;0.0;0.2627500626588587;0.27626061010141695;3.61995990241567;15.95245070172103;0.0;6.650568320325796;0.0;155.22;0.0;3.8744533206495793;0.0;0.0;0.0;43.2302575462819;0.0;0.0;0.0;0.0;0.0;7.266771353950595;0.0;0.0;0.0;0.7663133554743548;0.8057170109491948;10.557651600275435;0.0;111.9897424537181;0.0;15.522;0.0;19.673465866664813;43.2302575462819;15.95245070172103;19.396453320649577;6.650568320325796;27.56333713428981;33.38134939968812;1.603015385618047;4.028541643809242
2019-01-01 05:00:00;0.0;140.69461827739485;140.69461827739485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.985603701207936;0.0;0.0;0.0;2.4915977451498508;0.0;0.0;0.0;0.2627500626588587;0.27626061010141695;3.61995990241567;15.985603701207936;0.0;6.650568320325796;0.0;176.6;0.0;1.7364533206495798;0.0;0.0;0.0;42.94011263647488;0.0;0.0;0.0;0.0;0.0;7.266771353950595;0.0;0.0;0.0;0.7663133554743548;0.8057170109491948;10.557651600275435;0.0;133.65988736352512;0.0;17.66;0.0;21.40893551402106;42.94011263647488;15.985603701207936;19.396453320649577;6.650568320325796;32.068205081065116;37.98752293978261;1.5644773905768012;4.02711993851827
2019-01-01 06:00:00;0.0;168.9987744996825;168.9987744996825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.108720237784876;0.0;0.0;0.0;2.5072416752852464;0.0;0.0;0.0;0.2643997846620622;0.27799516042841144;3.6426884507604265;16.108720237784876;0.0;6.692325071136146;0.0;202.66999999999996;0.0;0.0;0.0;0.0;0.0;42.1211642253016;0.0;0.0;0.0;0.0;0.0;7.175984216206394;0.0;0.0;0.0;0.7567394480579821;0.7956508154281091;10.425749972523185;1.1128755477843297;160.54883577469838;0.0;20.267;0.0;20.29498951946103;42.1211642253016;16.108720237784876;19.15412445221567;6.692325071136146;37.6787594146152;43.72900286496045;1.5272700201370593;4.040827604571874
2019-01-01 07:00:00;0.0;172.41464527694396;172.41464527694396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.15365746654153;0.0;0.0;0.0;2.5153863369204528;0.0;0.0;0.0;0.26525867545177795;0.27889821518385566;3.6545215600958243;16.15365746654153;0.0;6.71406478765191;0.0;205.65000000000003;0.0;0.0;0.0;0.0;0.0;41.85608698690328;0.0;0.0;0.0;0.0;0.0;7.131548589891326;0.0;0.0;0.0;0.7520535136525198;0.7907239313594686;10.361190921684262;1.5294830434124247;163.79391301309676;0.0;20.565;0.0;18.76449172657263;41.85608698690328;16.15365746654153;19.03551695658758;6.71406478765191;38.31606404628903;44.369228640610515;1.5072000257943443;4.02312184354825
2019-01-01 08:00:00;0.0;171.19844320189898;171.19844320189898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.216116000149665;0.0;0.0;0.0;2.5153863369204528;0.0;0.0;0.0;0.26525867545177795;0.27889821518385566;3.6545215600958243;16.216116000149665;0.0;6.71406478765191;0.0;204.26000000000002;0.0;0.0;0.0;0.0;0.0;41.62147895819598;0.0;0.0;0.0;0.0;0.0;7.131548589891326;0.0;0.0;0.0;0.7520535136525198;0.7907239313594686;10.361190921684262;1.3904830434124253;162.63852104180404;0.0;20.426000000000002;0.0;17.373070458573878;41.62147895819598;16.216116000149665;19.03551695658758;6.71406478765191;38.020710442579;44.12790554317964;1.4804223413439466;4.009024355283941
2019-01-01 09:00:00;0.0;169.08265372821475;169.08265372821475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.216116000149665;0.0;0.0;0.0;2.5153863369204528;0.0;0.0;0.0;0.26525867545177795;0.27889821518385566;3.6545215600958243;16.216116000149665;0.0;6.71406478765191;0.0;202.25;0.0;0.0;0.0;0.0;0.0;41.62147895819598;0.0;0.0;0.0;0.0;0.0;7.131548589891326;0.0;0.0;0.0;0.7520535136525198;0.7907239313594686;10.361190921684262;1.1894830434124248;160.62852104180402;0.0;20.225;0.0;16.182718761638526;41.62147895819598;16.216116000149665;19.03551695658758;6.71406478765191;37.66679350822317;43.87156457877447;1.5101418469935723;4.079143879283251
