;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_in_sub_hp4;P_in_sub_hp2;P_in_sub_hp1;P_in_sub_hp5;P_in_sub_hp6;P_in_sub_hp3;P_in_sub_hp7;P_source;P_spotmarket;P_sub_source;Q_ccet;Q_demand;Q_in_st-tes;Q_in_sub_st-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_prim;Q_out_st-tes;Q_out_sub_hp4;Q_out_sub_hp2;Q_out_sub_hp1;Q_out_sub_hp5;Q_out_sub_hp6;Q_out_sub_hp3;Q_out_sub_hp7;Q_out_sub_st-tes;Q_plb;Q_prim_to_sub;Q_sub_demand;storage_content_st-tes;storage_content_sub_st-tes;Q_out_hp;P_in_hp;Q_out_sub_hp;P_in_sub_hp;Emissions OM;Emissions DM;Sub Emissions OM;Sub Emissions DM
2019-01-01 00:00:00;0.0;73.57970082500161;73.57970082500161;0.0;0.0;0.0;0.0;0.0;19.74289079709175;14.31859546375704;0.0;0.0;0.0;0.0;0.0;0.0;1.338746347229834;4.431636318632933;0.0;0.0;1.0281057978892547;0.0;34.06148626084879;0.0;6.798488463752021;0.0;157.89;0.0;3.3141307750850535;51.0007935734855;36.98849064276294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7617547903706763;12.452492725969764;0.0;0.0;2.8888832587446127;0.0;0.0;69.90071578375154;0.0;15.789;0.0;3.3141307750850535;87.98928421624845;34.06148626084879;19.103130775085052;6.798488463752021;24.552481736477333;35.15105795690437;1.9456971722461185;4.0611156720427894
2019-01-01 01:00:00;0.0;72.60075345658058;72.60075345658058;0.0;0.0;0.0;0.0;0.0;19.74289079709175;14.31859546375704;0.0;0.0;0.0;0.0;0.0;0.0;1.348815883620498;4.46496938674774;0.0;0.0;1.0358388152504003;0.0;34.06148626084879;0.0;6.849624085618638;0.0;156.96;0.0;3.3750624093392982;51.0007935734855;36.98849064276294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7554399443968016;12.431588765467984;0.0;0.0;2.8840336994745153;0.0;0.0;68.97071578375156;0.0;15.696000000000003;0.0;6.689027477885597;87.98928421624845;34.06148626084879;19.071062409339298;6.849624085618638;23.387016563635697;34.42298532137066;1.7655704198880495;3.9848581172074704
2019-01-01 02:00:00;0.0;70.204139463883;70.204139463883;0.0;0.0;0.0;0.0;0.0;19.625505894596753;14.233461683215335;0.0;0.0;0.0;0.0;0.0;0.0;1.338746347229834;4.431636318632933;0.0;0.0;1.0281057978892547;0.0;33.85896757781209;0.0;6.798488463752021;0.0;154.9;0.0;3.613130775085051;51.12644660133034;37.07962090798081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7617547903706763;12.452492725969764;0.0;0.0;2.8888832587446127;0.0;0.0;66.69393249068885;0.0;15.490000000000002;0.0;10.301823801596754;88.20606750931115;33.85896757781209;19.103130775085052;6.798488463752021;22.711812237678668;34.05898361715592;1.7241177973111692;4.0024983634730775
2019-01-01 03:00:00;0.0;57.27050381928422;57.27050381928422;0.0;0.0;0.0;0.0;0.0;19.273351187111743;13.978060341590213;0.0;0.0;0.0;0.0;0.0;0.0;1.329225718358269;4.400120292635357;0.0;0.0;1.0207943204292698;0.0;33.25141152870196;0.0;6.750140331422895;0.0;143.27;0.0;4.81375373001303;51.507233518969464;37.35578785271054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7691634362410595;12.477017479429609;0.0;0.0;2.894572814342363;0.0;0.0;54.40697862832001;0.0;14.327000000000002;0.0;15.115062440419704;88.86302137168;33.25141152870196;19.14075373001303;6.750140331422896;19.8161310425828;31.6786383755104;1.6835669386103533;4.0916929548751515
2019-01-01 04:00:00;0.0;70.08113416372052;70.08113416372052;0.0;0.0;0.0;0.0;0.0;19.390736089606744;14.063194122131915;0.0;0.0;0.0;0.0;0.0;0.0;1.329225718358269;4.400120292635357;0.0;0.0;1.0207943204292698;0.0;33.45393021173866;0.0;6.750140331422895;0.0;155.22;0.0;3.618753730013031;51.37965872446443;37.26326382000107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7691634362410595;12.477017479429609;0.0;0.0;2.894572814342363;0.0;0.0;66.57707745553449;0.0;15.522;0.0;18.733060417310714;88.6429225444655;33.45393021173866;19.14075373001303;6.750140331422896;22.163870383456636;34.36484062539422;1.6270156601927408;4.088856788912939
2019-01-01 05:00:00;0.0;92.8169026728884;92.8169026728884;0.0;0.0;0.0;0.0;0.0;19.50812099210175;14.148327902673628;0.0;0.0;0.0;0.0;0.0;0.0;1.329225718358269;4.400120292635357;0.0;0.0;1.0207943204292698;0.0;33.65644889477538;0.0;6.750140331422895;0.0;176.6;0.0;1.480753730013031;51.25273238172336;37.17121007903265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7691634362410595;12.477017479429609;0.0;0.0;2.894572814342363;0.0;0.0;88.17605753924398;0.0;17.66;0.0;20.21287749430288;88.42394246075601;33.65644889477538;19.14075373001303;6.750140331422896;26.592092210660788;39.05475691370246;1.587900676015367;4.087413797914011
2019-01-01 06:00:00;0.0;120.94360079268162;120.94360079268162;0.0;0.0;0.0;0.0;0.0;19.86027569958675;14.403729244298745;0.0;0.0;0.0;0.0;0.0;0.0;1.348815883620498;4.46496938674774;0.0;0.0;1.0358388152504003;0.0;34.264004943885496;0.0;6.849624085618638;0.0;202.66999999999996;0.0;0.0;50.87576556911164;36.897813677840766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7554399443968016;12.431588765467984;0.0;0.0;2.8840336994745153;0.0;1.1959375906606997;114.89642075304755;0.0;20.267;0.0;19.015929259767468;87.77357924695241;34.264004943885496;19.071062409339298;6.849624085618638;32.15331536635837;45.022467504718875;1.563167569413671;4.135804790099548
2019-01-01 07:00:00;0.0;124.2624911062355;124.2624911062355;0.0;0.0;0.0;0.0;0.0;19.994270756494153;14.500909593099685;0.0;0.0;0.0;0.0;0.0;0.0;1.3589534276666764;4.498527579806304;0.0;0.0;1.0436240598800495;0.0;34.49518034959384;0.0;6.901105067353029;0.0;205.65000000000003;0.0;0.0;50.77552185176075;36.825111597315555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.749276262976632;12.411185203213918;0.0;0.0;2.8793002287781944;0.0;1.5252383050312557;118.04936655092374;0.0;20.565;0.0;17.489740158273225;87.6006334490763;34.49518034959384;19.039761694968746;6.90110506735303;32.74522879324028;45.671403859127714;1.5491875733242064;4.135197889682459
2019-01-01 08:00:00;0.0;122.95933810101997;122.95933810101997;0.0;0.0;0.0;0.0;0.0;20.136558439217627;14.604104195619238;0.0;0.0;0.0;0.0;0.0;0.0;1.3589534276666764;4.498527579806304;0.0;0.0;1.0436240598800495;0.0;34.740662634836866;0.0;6.901105067353029;0.0;204.26000000000002;0.0;0.0;50.68741615124031;36.76121265279073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.749276262976632;12.411185203213918;0.0;0.0;2.8793002287781944;0.0;1.3862383050312563;116.81137119596897;0.0;20.426000000000002;0.0;16.102627366234056;87.44862880403105;34.740662634836866;19.039761694968746;6.90110506735303;32.399585169910125;45.48335964667985;1.5216639166873975;4.120707673878063
2019-01-01 09:00:00;0.0;120.84354862733574;120.84354862733574;0.0;0.0;0.0;0.0;0.0;20.136558439217627;14.604104195619238;0.0;0.0;0.0;0.0;0.0;0.0;1.3589534276666764;4.498527579806304;0.0;0.0;1.0436240598800495;0.0;34.740662634836866;0.0;6.901105067353029;0.0;202.25;0.0;0.0;50.68741615124031;36.76121265279073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.749276262976632;12.411185203213918;0.0;0.0;2.8793002287781944;0.0;1.1852383050312558;114.80137119596895;0.0;20.225;0.0;14.916583929834488;87.44862880403105;34.740662634836866;19.039761694968746;6.90110506735303;32.12766630762815;45.420483063898786;1.5522113477183077;4.192780586144561
