;H_bio_source;H_ice;P_ice;P_ice_no_bonus;P_ice_no_bonus_ext;P_ice_no_bonus_int;P_ice_no_bonus_node;P_ice_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_demand;Q_ice;Q_in_s-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_s-tes;Q_sol;storage_content_s-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2040-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.286462674983154;3.3730229125371842;3.083873623621345;2.9984366901247532;2.3183663013863214;0.3220272583928689;0.24430258242749872;18.626492043473124;0.0;47.14;0.0;5.816877689712103;17.873007660434816;9.589823000859667;8.76774423844724;8.52483895994374;6.5913345559603895;0.9155539376744952;0.6945753363917639;0.0;0.0;30524.85148727507;52.95687768971211;18.626492043473124;2.677445850438721;18.1960904407939
2040-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.226711386870929;3.3409631558383683;3.05456216009831;2.9699372837302995;2.2963307974812293;0.31896646816933133;0.2419805462135121;18.44945179840198;0.0;45.44;0.0;7.555096181834609;17.885906445866954;9.596743888019253;8.774071838916296;8.53099125790483;6.596091461555914;0.9162146845402707;0.6950766050310879;0.0;0.0;30530.88034088254;52.995096181834604;18.44945179840198;1.9555330256232706;17.287136335102677
2040-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.226711386870929;3.3409631558383683;3.05456216009831;2.9699372837302995;2.2963307974812293;0.31896646816933133;0.2419805462135121;18.44945179840198;0.0;46.17;0.0;6.825096181834605;17.885906445866954;9.596743888019253;8.774071838916296;8.53099125790483;6.596091461555914;0.9162146845402707;0.6950766050310879;0.0;0.0;30536.17889304733;52.995096181834604;18.44945179840198;1.8871204688128183;17.287136335102673
2040-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.226711386870929;3.3409631558383683;3.05456216009831;2.9699372837302995;2.2963307974812293;0.31896646816933133;0.2419805462135121;18.44945179840198;0.0;46.04;0.0;6.955096181834608;17.885906445866954;9.596743888019253;8.774071838916296;8.53099125790483;6.596091461555914;0.9162146845402707;0.6950766050310879;0.0;0.0;30541.607180284514;52.995096181834604;18.44945179840198;1.8047694500740423;17.287136335102648
2040-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.286462674983154;3.3730229125371842;3.083873623621345;2.9984366901247532;2.3183663013863214;0.3220272583928689;0.24430258242749872;18.626492043473124;0.0;47.22;0.0;5.736877689712112;17.873007660434816;9.589823000859667;8.76774423844724;8.52483895994374;6.5913345559603895;0.9155539376744952;0.6945753363917639;0.0;0.0;30545.816977615214;52.95687768971211;18.626492043473124;1.803306644697589;17.45302304473431
2040-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.286462674983154;3.3730229125371842;3.083873623621345;2.9984366901247532;2.3183663013863214;0.3220272583928689;0.24430258242749872;18.626492043473124;0.0;50.33;0.0;2.6268776897121127;17.873007660434816;9.589823000859667;8.76774423844724;8.52483895994374;6.5913345559603895;0.9155539376744952;0.6945753363917639;0.0;0.0;30546.916564456045;52.95687768971211;18.626492043473124;0.7192592592019833;17.45302304473432
2040-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.286462674983154;3.3730229125371842;3.083873623621345;2.9984366901247532;2.3183663013863214;0.3220272583928689;0.24430258242749872;18.626492043473124;0.0;53.41;0.0;0.0;17.873007660434816;9.589823000859667;8.76774423844724;8.52483895994374;6.5913345559603895;0.9155539376744952;0.6945753363917639;0.45312231028788474;0.0;30544.936096317535;52.95687768971211;18.626492043473124;0.9227948301438398;17.453023044734326
2040-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.347866531267829;3.40596936030511;3.1139957674365792;3.027724317383212;2.3410112511053525;0.3251727022643155;0.2466888402384374;18.808428770000837;0.0;55.92999999999999;0.0;0.0;17.862992308017066;9.584449229483177;8.76283112868278;8.52006196504112;6.587641023246958;0.915040896136245;0.6941861228409837;3.0027973265516597;0.0;30540.406052186165;52.92720267344833;18.808428770000834;0.5787247284791637;17.62349775749082
2040-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.347866531267829;3.40596936030511;3.1139957674365792;3.027724317383212;2.3410112511053525;0.3251727022643155;0.2466888402384374;18.808428770000837;0.0;57.82;0.0;0.0;17.862992308017066;9.584449229483177;8.76283112868278;8.52006196504112;6.587641023246958;0.915040896136245;0.6941861228409837;4.892797326551674;0.0;30533.986234557004;52.92720267344833;18.808428770000834;0.0;0.0
2040-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.347866531267829;3.40596936030511;3.1139957674365792;3.027724317383212;2.3410112511053525;0.3251727022643155;0.2466888402384374;18.808428770000837;0.0;59.809999999999995;0.0;0.0;17.862992308017066;9.584449229483177;8.76283112868278;8.52006196504112;6.587641023246958;0.915040896136245;0.6941861228409837;6.882797326551669;0.0;30525.576737918724;52.92720267344833;18.808428770000834;0.0;0.0
