;H_bio_source;H_ice;P_ice;P_ice_no_bonus;P_ice_no_bonus_ext;P_ice_no_bonus_int;P_ice_no_bonus_node;P_ice_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_demand;Q_ice;Q_in_s-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_s-tes;Q_sol;storage_content_s-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2040-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.19662734174762;3.9691181570250094;3.6572666706681427;3.5425214462328034;3.3542392599711714;2.6965832245215315;0.0;22.416356100166276;0.0;47.14;0.0;11.412668644371244;13.57385640422491;10.36753963133727;9.552967598964317;9.253247203960573;8.761444503532676;7.043613302351499;0.0;0.0;0.0;34418.13546295534;58.55266864437124;22.416356100166283;3.2222159428767965;21.89838226111908
2040-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.138587854671832;3.9247883317696433;3.616419816024614;3.5029561447068365;3.3167768226295076;2.6664659394218133;0.0;22.165994909224246;0.0;45.44;0.0;13.09047195279485;13.568710700176187;10.363609407746598;9.54934617093477;9.249739396732965;8.758123133458328;7.0409431437459995;0.0;0.0;0.0;34429.50502813499;58.53047195279484;22.165994909224246;2.3494646650986017;20.769537229943143
2040-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.138587854671832;3.9247883317696433;3.616419816024614;3.5029561447068365;3.3167768226295076;2.6664659394218133;0.0;22.165994909224246;0.0;46.17;0.0;12.360471952794846;13.568710700176187;10.363609407746598;9.54934617093477;9.249739396732965;8.758123133458328;7.0409431437459995;0.0;0.0;0.0;34440.14402483638;58.53047195279484;22.165994909224246;2.2672707656506597;20.769537229943136
2040-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.138587854671832;3.9247883317696433;3.616419816024614;3.5029561447068365;3.3167768226295076;2.6664659394218133;0.0;22.165994909224246;0.0;46.04;0.0;12.490471952794849;13.568710700176187;10.363609407746598;9.54934617093477;9.249739396732965;8.758123133458328;7.0409431437459995;0.0;0.0;0.0;34450.91248958793;58.53047195279484;22.165994909224246;2.1683305758781244;20.769537229943108
2040-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.19662734174762;3.9691181570250094;3.6572666706681427;3.5425214462328034;3.3542392599711714;2.6965832245215315;0.0;22.416356100166276;0.0;47.22;0.0;11.332668644371246;13.57385640422491;10.36753963133727;9.552967598964317;9.253247203960573;8.761444503532676;7.043613302351499;0.0;0.0;0.0;34460.52261260782;58.55266864437124;22.416356100166283;2.1702188372878255;21.004125665855792
2040-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.19662734174762;3.9691181570250094;3.6572666706681427;3.5425214462328034;3.3542392599711714;2.6965832245215315;0.0;22.416356100166276;0.0;50.33;0.0;8.222668644371247;13.57385640422491;10.36753963133727;9.552967598964317;9.253247203960573;8.761444503532676;7.043613302351499;0.0;0.0;0.0;34467.022255121556;58.55266864437124;22.416356100166283;0.8656043040730875;21.004125665855803
2040-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.19662734174762;3.9691181570250094;3.6572666706681427;3.5425214462328034;3.3542392599711714;2.6965832245215315;0.0;22.416356100166276;0.0;53.41;0.0;5.142668644371241;13.57385640422491;10.36753963133727;9.552967598964317;9.253247203960573;8.761444503532676;7.043613302351499;0.0;0.0;0.0;34470.44157265317;58.55266864437124;22.416356100166283;1.110552511531295;21.00412566585581
2040-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.255800175697858;4.014313618271135;3.698911148746574;3.582859346089327;3.3924332326590214;2.7272886149380677;0.0;22.671606136401984;0.0;55.92999999999999;0.0;2.645477101301367;13.579143929562935;10.371578176232779;9.556688837551837;9.256851690231306;8.764857414236204;7.046357053478543;0.0;0.0;0.0;34471.36352767584;58.57547710129361;22.671606136401984;0.6975925137565435;21.2432949498087
2040-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.255800175697858;4.014313618271135;3.698911148746574;3.582859346089327;3.3924332326590214;2.7272886149380677;0.0;22.671606136401984;0.0;57.82;0.0;0.7554771012936108;13.579143929562935;10.371578176232779;9.556688837551837;9.256851690231306;8.764857414236204;7.046357053478543;0.0;0.0;0.0;34470.39543660075;58.57547710129361;22.671606136401984;0.0;0.0
2040-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.255800175697858;4.014313618271135;3.698911148746574;3.582859346089327;3.3924332326590214;2.7272886149380677;0.0;22.671606136401984;0.0;59.809999999999995;0.0;0.0;13.579143929562935;10.371578176232779;9.556688837551837;9.256851690231306;8.764857414236204;7.046357053478543;0.0;1.234522898706384;0.0;34467.43739393022;58.57547710129361;22.671606136401984;0.0;0.0
2040-01-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.31522517240011;4.05970167823403;3.74073309316382;3.6233691443519147;3.4307899674899085;2.7581248551928192;0.0;22.9279439108326;0.0;58.95;0.0;0.0;13.584314883110158;10.375527685070661;9.560328035597058;9.26037670994772;8.76819508196932;7.049040314307773;0.0;0.35221728999730395;0.0;34465.361804770524;58.59778271000269;22.9279439108326;0.0;0.0
