;H_bio_source;H_ice;P_ice;P_ice_no_bonus;P_ice_no_bonus_ext;P_ice_no_bonus_int;P_ice_no_bonus_node;P_ice_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_demand;Q_ice;Q_in_s-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_s-tes;Q_sol;storage_content_s-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2040-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8640938420490967;2.4919206217408574;2.0199724045400163;1.8362064518663115;1.0016961988057196;0.7854153761351134;0.28020839694197563;12.279513292079091;0.0;47.14;0.0;0.0;11.327376423823313;7.30492686113907;5.921436882036661;5.382737201100936;2.936416756423373;2.302401540492443;0.8214153483315272;11.14328898659565;0.0;43204.010312561695;35.99671101334732;12.279513292079091;1.7651059486965988;11.995771072196971
2040-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8400598512331148;2.476421309409116;2.007408527935635;1.8247855674871163;0.995465822881481;0.7805302292654005;0.2784655495244912;12.203136857736354;0.0;45.44;0.0;0.0;11.377331328240581;7.3371423459494665;5.947551032603149;5.40647563022374;2.9493666587580285;2.3125553699920585;0.8250378752360737;9.284539758996061;0.0;43192.56557228714;36.1554602410031;12.203136857736355;1.293460499654033;11.434339235698978
2040-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8400598512331148;2.476421309409116;2.007408527935635;1.8247855674871167;0.995465822881481;0.7805302292654005;0.2784655495244911;12.203136857736354;0.0;46.17;0.0;0.0;11.377331328240581;7.3371423459494665;5.94755103260315;5.406475630223741;2.9493666587580285;2.3125553699920585;0.8250378752360735;10.014539758996905;0.0;43180.39140424953;36.1554602410031;12.203136857736355;1.2482099522302919;11.434339235698973
2040-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8400598512331143;2.476421309409116;2.007408527935635;1.8247855674869187;0.9954658228814809;0.7805302292654005;0.2784655495244912;12.203136857736157;0.0;46.04;0.0;0.0;11.37733132824058;7.3371423459494665;5.94755103260315;5.406475630223077;2.949366658758028;2.3125553699920585;0.8250378752360737;9.884539758997178;0.0;43168.347844920325;36.15546024100244;12.203136857736155;1.1937400003301117;11.434339235698774
2040-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8640938420490967;2.491920621740188;2.019972404540016;1.8362064518660737;1.0016961988057191;0.7854153761351134;0.2802083969517896;12.279513292087994;0.0;47.22;0.0;0.0;11.327376423823313;7.304926861136849;5.9214368820366605;5.382737201100146;2.936416756423372;2.302401540492443;0.8214153483640985;11.223288986623118;0.0;43154.96613854144;35.99671101337688;12.279513292087994;1.1888297518175994;11.505903954686445
2040-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8640938420490967;2.4919206217408574;2.019972404540016;1.8362064518663115;1.0016961988057196;0.7854153761351134;0.28020839695893673;12.27951329209605;0.0;50.33;0.0;0.0;11.327376423823313;7.30492686113907;5.9214368820366605;5.382737201100936;2.936416756423373;2.302401540492443;0.8214153483878188;14.333288986595647;0.0;43138.47510124793;35.99671101340361;12.279513292096052;0.4741716053253716;11.505903954694
2040-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8640938420490967;2.491920621740857;2.019972404540016;1.8362064518663113;1.0016961988057196;0.7854153761351134;0.28020839695893673;12.279513292096048;0.0;53.41;0.0;0.0;11.327376423823313;7.3049268611390685;5.9214368820366605;5.382737201100935;2.936416756423373;2.302401540492443;0.8214153483878188;17.41328898659638;0.0;43118.90488850627;35.996711013403605;12.27951329209605;0.6083524131211511;11.505903954694002
2040-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.890912715186654;2.509215880540237;2.033992090881277;1.8489507044388251;1.0086485049287763;0.7908665779417663;0.2821531927525438;12.36473966667008;0.0;55.92999999999999;0.0;0.0;11.28446911271905;7.277256308162159;5.8990068925161;5.362347768363944;2.925293814747784;2.2936802041927966;0.8183038843929464;20.069642014905213;0.0;43096.67930124694;35.86035798509478;12.364739666670081;0.3804560547727702;11.585761067669887
2040-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.890912715186654;2.509215880540237;2.033992090881277;1.8489507044388251;1.0086485049287763;0.7908665779417661;0.28215319275254375;12.36473966667008;0.0;57.82;0.0;0.0;11.28446911271905;7.277256308162159;5.8990068925161;5.362347768363944;2.9252938147477834;2.293680204192796;0.8183038843929462;21.959642014904688;0.0;43072.56482526698;35.86035798509478;12.364739666670081;0.0;0.0
2040-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.890912715186654;2.5092158805402374;2.033992090881277;1.8489507044388247;1.0086485049287763;0.7908665779417661;0.2821531927525438;12.364739666670081;0.0;59.809999999999995;0.0;0.0;11.284469112719048;7.277256308162161;5.8990068925161;5.362347768363943;2.9252938147477834;2.293680204192796;0.8183038843929463;23.94964201490522;0.0;43046.46155501081;35.86035798509478;12.36473966667008;0.0;0.0
