;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_ccet;Q_demand;Q_in_st-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_st-tes;Q_plb;storage_content_st-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2040-01-01 00:00:00;1160.3050271016639;0.0;1160.3050271016639;592.0518026535988;592.0518026535988;574.0100847686697;18.041717884929042;0.0;16.08388969871075;1.957828186218291;0.0;0.0;0.0;0.0;0.0;0.0;574.0100847686697;318.54928478594167;157.89;207.26552593963686;41.548684375212716;5.057556778482472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.26552593963686;46.60624115369519;18.04171788492904;233.45337145285475;233.45337145285475
2040-01-01 01:00:00;1160.3050271016639;0.0;1160.3050271016639;592.0518026535988;592.0518026535988;574.0100847686697;18.041717884929042;0.0;16.08388969871075;1.957828186218291;0.0;0.0;0.0;0.0;0.0;0.0;574.0100847686697;318.54928478594167;156.96;208.19552593963687;41.548684375212716;5.057556778482472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;415.45068860297675;46.60624115369519;18.04171788492904;233.45337145285475;233.45337145285475
2040-01-01 02:00:00;1160.3047818304576;0.0;1160.3047818304576;592.8826538429952;592.8826538429952;574.9482062315296;17.934447611465508;0.0;15.98826004429856;1.9461875671669489;0.0;0.0;0.0;0.0;0.0;0.0;574.9482062315296;318.5492847859364;154.9;210.3703519042313;41.65104980188383;5.0700173164111195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;625.8002679727779;46.72106711829495;17.934447611465508;233.45332210428805;233.45332210428805
2040-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.701371081061984;1.9112657100129211;0.0;0.0;0.0;0.0;0.0;17.612636791074905;0.0;0.0;143.27;0.0;41.96126449359057;5.107778522100758;0.0;0.0;0.0;0.0;0.0;96.2009569843087;0.0;529.5680209750705;47.06904301569133;17.612636791074905;0.0;0.0
2040-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.797000735474173;1.9229063290642636;0.0;0.0;0.0;0.0;0.0;17.719907064538436;0.0;0.0;155.22;0.0;41.857333466253024;5.095127409804186;0.0;0.0;0.0;0.0;0.0;108.2675391239428;0.0;421.2740034500789;46.95246087605721;17.719907064538436;0.0;0.0
2040-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.892630389886369;1.9345469481156068;0.0;0.0;0.0;0.0;0.0;17.827177338001977;0.0;0.0;176.6;0.0;41.75393071143412;5.08254060202887;0.0;0.0;0.0;0.0;0.0;129.763528686537;0.0;291.4894110633694;46.836471313462994;17.827177338001977;0.0;0.0
2040-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.17951935312294;1.9694688052696339;0.0;0.0;0.0;0.0;0.0;18.148988158392577;0.0;0.0;202.66999999999996;0.0;41.44682813479349;5.0451582217794275;0.0;0.0;0.0;0.0;0.0;156.17801364342705;0.0;135.2968229493892;46.49198635657292;18.148988158392577;0.0;0.0
2040-01-01 07:00:00;0.0;25.220591175712993;25.220591175712993;0.0;0.0;0.0;0.0;0.0;16.28868075899916;1.9827565908286704;0.0;0.0;0.0;0.0;0.0;18.27143734982783;0.0;0.0;205.65000000000003;0.0;41.36516284527581;5.03521742955513;0.0;0.0;0.0;0.0;0.0;135.29005810824174;23.959561616927346;0.0;46.400380274830944;18.27143734982783;5.074382944553454;5.074382944553454
2040-01-01 08:00:00;0.0;166.25277229340256;166.25277229340256;0.0;0.0;0.0;0.0;0.0;16.404597896865646;1.996866724884051;0.0;0.0;0.0;0.0;0.0;18.401464621749696;0.0;0.0;204.26000000000002;0.0;41.29338600248402;5.02648031878355;0.0;0.0;0.0;0.0;0.0;0.0;157.94013367873245;0.0;46.31986632126757;18.401464621749696;33.45005778543259;33.45005778543259
2040-01-01 09:00:00;0.0;164.13698281971833;164.13698281971833;0.0;0.0;0.0;0.0;0.0;16.404597896865646;1.996866724884051;0.0;0.0;0.0;0.0;0.0;18.401464621749696;0.0;0.0;202.25;0.0;41.29338600248402;5.02648031878355;0.0;0.0;0.0;0.0;0.0;0.0;155.93013367873243;0.0;46.31986632126757;18.401464621749696;33.02436094332732;33.02436094332732
2040-01-01 10:00:00;0.0;163.77908808287623;163.77908808287623;0.0;0.0;0.0;0.0;0.0;16.404597896865646;1.996866724884051;0.0;0.0;0.0;0.0;0.0;18.401464621749696;0.0;0.0;201.91;0.0;41.29338600248402;5.02648031878355;0.0;0.0;0.0;0.0;0.0;0.0;155.59013367873243;0.0;46.31986632126757;18.401464621749696;32.952352522274694;32.952352522274694
2040-01-01 11:00:00;0.0;163.71593018813937;163.71593018813937;0.0;0.0;0.0;0.0;0.0;16.404597896865646;1.996866724884051;0.0;0.0;0.0;0.0;0.0;18.401464621749696;0.0;0.0;201.84999999999997;0.0;41.29338600248402;5.02648031878355;0.0;0.0;0.0;0.0;0.0;0.0;155.5301336787324;0.0;46.31986632126757;18.401464621749696;32.93964515385364;32.93964515385364
