timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2040-12-07 08:00:00;55.44;79.13;38.08;7.66;7;79;40;0.0;100.357142857;80.0;0.2680977825980971;0.7692488925621316;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2040-12-07 09:00:00;57.58;79.32;38.09;7.66;7;79;40;0.0;99.8952781674;80.0;0.2165410498547413;0.7944432537544002;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2040-12-07 10:00:00;56.83;79.3;38.23;7.66;7;79;40;0.0;99.8952781674;80.0;0.1743596304387936;1.0225660920346245;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2040-12-07 11:00:00;54.39;79.11;38.52;7.66;7;79;40;0.0;93.7176470588;80.0;0.0193300081456538;0.9369999999999932;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2040-12-07 12:00:00;53.05;78.89;38.61;7.66;7;78;40;0.0;93.993;80.0;0.0763691960323913;0.9369999999999996;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 13:00:00;50.41;78.8;38.64;7.66;7;78;40;0.0;96.9;80.0;0.1373733600033538;0.9998613276595288;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 14:00:00;48.62;78.5;38.64;7.66;7;78;40;0.0;99.8952781674;80.0;0.2292447223270307;0.8430974777925845;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 15:00:00;49.87;78.94;38.59;7.66;7;78;40;0.0;100.357142857;80.0;0.2653449546578828;0.7490278887774372;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 16:00:00;51.22;78.75;38.48;7.66;7;78;40;0.0;100.357142857;80.0;0.2427184692431449;0.7300862221902915;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 17:00:00;51.82;78.8;38.42;7.66;7;78;40;0.0;99.8952781674;80.0;0.2340063030064114;0.7348122672830513;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 18:00:00;52.92;78.79;38.56;7.66;7;78;40;0.0;99.8952781674;80.0;0.2101688343173365;0.8360133147780742;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 19:00:00;53.18;78.79;38.56;7.66;7;78;40;0.0;96.9;80.0;0.1542400856474189;1.0137502237811882;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 20:00:00;50.53;78.69;38.78;7.66;7;78;40;0.0;93.7176470588;80.0;0.0719378786371359;0.9370000000000006;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 21:00:00;49.92;78.68;38.72;7.66;7;78;40;0.0;96.6161309885;80.0;0.0869030893762625;0.9369999999999996;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 22:00:00;49.01;78.98;38.76;7.66;7;78;40;0.0;91.17321;80.0;0.0;0.0;3.0475819700090563;-0.1161362103913304;1.0214339782234507;0.2994605008228586;124.82;2.6909435726880857;1.5656651556114989;0.4350757819482243;0.3523585378594898
2040-12-07 23:00:00;48.72;79.6;38.7;7.66;7;79;40;0.0;91.17321;80.0;0.0;0.0;3.012049843285572;-0.1152116477798766;1.0217064677179493;0.3002199778376916;124.82;2.6909435726880857;1.5656651556114982;0.4350635508497109;0.3523585378594898
2040-12-08 00:00:00;50.67;81.3;38.6;7.64;7;81;40;0.0;91.17321;80.0;0.0;0.0;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-08 01:00:00;53.06;82.98;38.4;7.64;7;82;40;0.0;90.9061176471;80.0;0.0;0.0;2.905137867532729;-0.111504898412781;1.0222482108026882;0.3026468662620467;124.82;2.690943572688086;1.5656651556114989;0.435036015593531;0.3523585378594898
2040-12-08 02:00:00;53.69;83.62;38.31;7.64;7;83;40;0.0;90.9061176471;80.0;0.0;0.0;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-08 03:00:00;53.41;83.62;38.25;7.64;7;83;40;0.0;91.17321;80.0;0.0;0.0;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-08 04:00:00;55.84;83.84;38.04;7.64;7;83;40;0.0;93.7176470588;80.0;0.0591242060723556;0.9370000000000008;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-08 05:00:00;58.27;83.3;38.26;7.64;7;83;40;0.0;97.3464285714;80.0;0.1842485302936526;1.0225660920346242;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-08 06:00:00;63.21;83.02;38.24;7.64;7;83;40;0.0;99.8952781674;80.0;0.1915703225369144;0.967631485315832;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-08 07:00:00;64.11;83.06;38.38;7.64;7;83;40;0.0;99.8952781674;80.0;0.2152468611438968;0.8107033167680913;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-08 08:00:00;62.71;82.88;38.51;7.64;7;82;40;0.0;99.8952781674;80.0;0.1863975927257886;0.9418106359080844;2.905137867532729;-0.111504898412781;1.0222482108026882;0.3026468662620467;124.82;2.690943572688086;1.5656651556114989;0.435036015593531;0.3523585378594898
2040-12-08 09:00:00;61.97;83.03;38.53;7.64;7;83;40;0.0;96.9;80.0;0.0953223666598922;0.974109251812162;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
