;H_bio_source;H_ice;P_ice;P_ice_no_bonus;P_ice_no_bonus_ext;P_ice_no_bonus_int;P_ice_no_bonus_node;P_ice_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_demand;Q_ice;Q_in_s-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_s-tes;Q_sol;storage_content_s-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2019-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9067469905732723;3.064743927385644;2.715247655715962;1.1668951540641475;4.001301744904261;2.199465756358575;3.955512636504932;20.009913865506793;0.0;47.14;0.0;9.750076708170717;8.264156476456158;8.71335670366984;7.719705764533011;3.31759323259939;11.37607911409045;6.253289066472697;11.245896350349174;0.0;0.0;6479.260952698343;56.89007670817071;20.009913865506793;5.726748384230999;11.953035623831582
2019-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8791190723173905;3.0356142869402873;2.6894398917379214;1.155804101408302;3.9632703517751566;2.178560373014116;3.9179164576369825;19.819724534830158;0.0;45.44;0.0;11.49113375389118;8.270120642263764;8.719645053154695;7.725277005263601;3.3199875091571713;11.384289125876911;6.2578020077440275;11.254012410431011;0.0;0.0;6490.4281234046;56.93113375389118;19.819724534830158;5.108764938282754;11.530383157705929
2019-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8791190723173905;3.0356142869402873;2.6894398917379214;1.155804101408302;3.9632703517751566;2.178560373014116;3.9179164576369825;19.819724534830158;0.0;46.17;0.0;10.761133753891176;8.270120642263764;8.719645053154695;7.725277005263601;3.3199875091571713;11.384289125876911;6.2578020077440275;11.254012410431011;0.0;0.0;6500.864735752321;56.93113375389118;19.819724534830158;5.0263437219170575;11.668537122347974
2019-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8791190723173905;3.0356142869402873;2.6894398917379214;1.155804101408302;3.9632703517751566;2.178560373014116;3.9179164576369825;19.819724534830158;0.0;46.04;0.0;10.891133753891179;8.270120642263764;8.719645053154695;7.725277005263601;3.3199875091571713;11.384289125876911;6.2578020077440275;11.254012410431011;0.0;0.0;6511.430826269425;56.93113375389118;19.819724534830158;4.94327989062277;12.014006119134425
2019-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9067469905732723;3.064743927385644;2.715247655715962;1.1668951540641475;4.001301744904261;2.199465756358575;3.955512636504932;20.009913865506793;0.0;47.22;0.0;9.670076708170718;8.264156476456158;8.71335670366984;7.719705764533011;3.31759323259939;11.37607911409045;6.253289066472697;11.245896350349174;0.0;0.0;6520.775331436283;56.89007670817071;20.009913865506793;4.823076502088762;12.120884624230301
2019-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9067469905732723;3.064743927385644;2.715247655715962;1.1668951540641475;4.001301744904261;2.199465756358575;3.955512636504932;20.009913865506793;0.0;50.33;0.0;6.560076708170718;8.264156476456158;8.71335670366984;7.719705764533011;3.31759323259939;11.37607911409045;6.253289066472697;11.245896350349174;0.0;0.0;6527.009369377882;56.89007670817071;20.009913865506793;4.7071252142916205;12.116607064923446
2019-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9067469905732723;3.064743927385644;2.715247655715962;1.1668951540641475;4.001301744904261;2.199465756358575;3.955512636504932;20.009913865506793;0.0;53.41;0.0;3.48007670817072;8.264156476456158;8.71335670366984;7.719705764533011;3.31759323259939;11.37607911409045;6.253289066472697;11.245896350349174;0.0;0.0;6530.163095617583;56.89007670817071;20.009913865506793;4.56650584475048;12.08199115455078
2019-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.935139026554867;3.094679219360797;2.7417691965965547;1.1782929569373872;4.040384989329374;2.220949329265793;3.994148629752886;20.205363347797658;0.0;55.92999999999999;0.0;0.9281976770568754;8.259525558083626;8.708474070607359;7.715379935592408;3.315734179773224;11.369704392855812;6.249784961569893;11.239594578574547;0.0;0.0;6530.76478513986;56.858197677056864;20.205363347797658;4.535780502891923;12.107216896514753
2019-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.935139026554867;3.094679219360797;2.7417691965965547;1.1782929569373872;4.040384989329374;2.220949329265793;3.994148629752886;20.205363347797658;0.0;57.82;0.0;0.0;8.259525558083626;8.708474070607359;7.715379935592408;3.315734179773224;11.369704392855812;6.249784961569893;11.239594578574547;0.9618023229431323;0.0;6529.476444577659;56.858197677056864;20.205363347797658;4.455195512867991;12.064791796120199
2019-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.935139026554867;3.094679219360797;2.7417691965965547;1.1782929569373872;4.040384989329374;2.220949329265793;3.994148629752886;20.205363347797658;0.0;59.809999999999995;0.0;0.0;8.259525558083626;8.708474070607359;7.715379935592408;3.315734179773224;11.369704392855812;6.249784961569893;11.239594578574547;2.951802322943127;0.0;6526.198168432487;56.858197677056864;20.205363347797658;4.544633644485667;12.275810084592237
