;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;411777610.73120564;16560000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13710322.720936732;538200.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9564359.995998446;16825.57451700577;3929.5362961114583
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23274682.71693518;555025.5745170058;29345.53629611146
