;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;0.0;50.0;49.20263681324586;47.73759866531473;46.83476166428763;41.409197093554475;38.49808464392902;38.24783083464112;353.000002824;353.000002824;35.0;8472.0
