;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420718085.2984162;4020000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14007999.885504086;130650.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9583252.968270758;1539.9250893393762;4062.780715594257
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23591252.853774846;132189.92508933938;29478.780715594257
