;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;12648608.649350358;11416315.256189538;7373945.510194019;6838870.846849239;6433033.130817575;5436216.562692517;70584761.41930154;6600000.0;2210858.25
op_cost_fix;200000.0;173046.59866459417;154053.06713253763;91747.387607745;83500.19781783975;77244.95738635976;61880.86712714271;2350151.715438108;214500.0;25416.0
op_cost_var;301169.4201647277;258191.57620487563;229802.62516405128;128352.34689131606;117336.59972334138;108158.00830064832;81828.16999697825;1230405.7439378498;16022.35754216674;3803.4055796084494
op_cost;501169.4201647277;431238.17486946983;383855.6922965889;220099.73449906107;200836.79754118115;185402.96568700808;143709.03712412095;3580557.459375958;230522.35754216675;29219.40557960845
