;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;45.47122745362735;49.175917398659244;39.622102507670405;36.42031776873616;22.159754499184707;21.018995864900607;19.2696320893669;16.169188669286825;353.000002824;353.000002824;291.0;8472.0
