;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;418536370.6278719;14640000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13935358.703859825;475800.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9579841.480706329;4249.322932527081;4019.1510754810733
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23515200.184566155;480049.3229325271;29435.151075481073
