;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;38.3495562858216;50.0;44.50364490583936;41.720727547664225;33.11179440969356;27.64724114855602;18.390992632104076;7.267315139456694;353.000002824;353.000002824;114.0;8472.0
