;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;421811030.2567967;3540000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14044389.984686527;115050.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9583539.711300176;1397.1780656650271;4088.829712065133
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23627929.695986703;116447.17806566502;29504.829712065133
