;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;11706100.20413858;10294680.18420475;10082418.64169509;9736697.411204647;9465501.34182169;8978499.349539824;8368261.010568541;58721070.888412796;7500000.0;2210858.25
op_cost_fix;158519.56802991542;136765.12967751359;133493.50919892028;128164.85359704393;123984.86600335666;116478.62783968843;107072.92851706919;1955144.7466255624;243750.0;25416.0
op_cost_var;230008.49950471893;204155.60592115187;188311.22312552165;164677.36683680734;161406.41917955445;160208.167638382;147410.64856714814;1028031.2398209901;7437.160408779937;3653.8030976486825
op_cost;388528.0675346344;340920.73559866543;321804.7323244419;292842.22043385124;285391.2851829111;276686.79547807045;254483.57708421734;2983175.9864465524;251187.16040877995;29069.803097648684
