;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14397335.48999978;12508461.690224119;6715784.03648961;5757127.73008506;5194311.126739563;4874731.355055565;71899141.55423743;15300000.0;2210858.25
op_cost_fix;200000.0;199999.99999999662;170886.49158128153;81603.04148581615;66827.12133144798;58152.34066498006;53226.60747175234;2393914.5994763146;497250.0;25416.0
op_cost_var;300255.6385262343;300602.05552570074;255614.5677735606;117596.03812488155;91271.27207742482;78104.14311138356;74481.67895069992;1263110.318911447;27552.551437882186;3825.650139303843
op_cost;500255.6385262343;500602.05552569736;426501.0593548421;199199.0796106977;158098.3934088728;136256.4837763636;127708.28642245225;3657024.9183877613;524802.5514378822;29241.65013930384
