;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;44.47312325567233;50.0;32.903186898989006;32.903186898988935;24.317207242228452;22.60866553540223;22.224622458538402;20.642934031481534;353.000002824;353.000002824;255.0;8472.0
