;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;421110471.4767927;780000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14021064.561670482;25350.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9585104.400423355;127.29723951480759;4068.058658816086
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23606168.962093838;25477.297239514806;29484.058658816088
