;H_ccet;H_plb;H_source;P_ccet;P_ccet_no_bonus;P_ccet_no_bonus_ext;P_ccet_no_bonus_int;P_ccet_with_bonus;P_in_hp1;P_in_hp2;P_in_hp3;P_in_hp4;P_in_hp5;P_in_hp6;P_in_hp7;P_source;P_spotmarket;Q_ccet;Q_demand;Q_in_st-tes;Q_out_hp1;Q_out_hp2;Q_out_hp3;Q_out_hp4;Q_out_hp5;Q_out_hp6;Q_out_hp7;Q_out_st-tes;Q_plb;storage_content_st-tes;Q_out_hp;P_in_hp;Emissions OM;Emissions DM
2040-01-01 00:00:00;929.0064291129348;0.0;929.0064291129348;474.03046456412875;474.03046456412875;474.03046456412875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474.03046456412875;255.04873860167956;157.89;97.15873860167957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.15873860167957;0.0;0.0;118.77707426505026;-276.1609681426386
2040-01-01 01:00:00;929.0064291129348;0.0;929.0064291129348;474.03046456412875;474.03046456412875;474.03046456412875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474.03046456412875;255.04873860167956;156.96;98.08873860167955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;195.24261926642905;0.0;0.0;136.67166141369174;-257.25045175906666
2040-01-01 02:00:00;929.0062327348082;0.0;929.0062327348082;474.69569144719543;474.69569144719543;474.69569144719543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474.69569144719543;255.04873860167532;154.9;100.14873860167532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;295.3815957371411;0.0;0.0;138.3613345919864;-257.87380885977905
2040-01-01 03:00:00;929.0054979437795;0.0;929.0054979437795;476.70215920595103;476.70215920595103;476.70215920595103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;476.70215920595103;255.048738601671;143.27;111.778738601671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.14556525902526;0.0;0.0;140.28376214644481;-259.75401698968756
2040-01-01 04:00:00;929.0057621769053;0.0;929.0057621769053;476.0337432820663;476.0337432820663;476.0337432820663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;476.0337432820663;255.0487386016713;155.22;99.82873860167129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;506.95394658243356;0.0;0.0;140.8291916238278;-259.12765810530266
2040-01-01 05:00:00;929.0059973600643;0.0;929.0059973600643;475.36489018493955;475.36489018493955;475.36489018493955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;475.36489018493955;255.0487386016731;176.6;78.44873860167311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;585.3773374867776;0.0;0.0;168.55986113338645;-258.5008954344436
2040-01-01 06:00:00;929.0066282976759;0.0;929.0066282976759;473.3637306324733;473.3637306324733;473.3637306324733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;473.3637306324733;255.048738601686;202.66999999999996;52.37873860168605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;637.7268072215893;0.0;0.0;163.46471815717666;-256.6256819891353
2040-01-01 07:00:00;929.0068321813625;0.0;929.0068321813625;472.6959964787337;472.6959964787337;472.6959964787337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;472.6959964787337;255.04873860169107;205.65000000000003;49.398738601691036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;687.0936594829193;0.0;0.0;172.37158584650243;-255.99997406568423
2040-01-01 08:00:00;929.0070367359862;0.0;929.0070367359862;472.0276367320677;472.0276367320677;472.0276367320677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;472.0276367320677;255.04873860169548;204.26000000000002;50.78873860169546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;737.8480434016406;0.0;0.0;186.9162157912804;186.9162157912804
2040-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;202.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;202.25;0.0;535.5611509994704;0.0;0.0;0.0;0.0
2040-01-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.91;0.0;333.62437294192046;0.0;0.0;0.0;0.0
2040-01-01 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.84999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.84999999999997;0.0;131.7576917232734;0.0;0.0;0.0;0.0
2040-01-01 12:00:00;427.24125402144307;0.0;427.24125402144307;217.08089548895327;217.08089548895327;217.08089548895327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;217.08089548895327;117.29442147136605;201.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.18557852863394;0.0;47.5655253100533;0.0;0.0;85.96094030911433;85.96094030911433
2040-01-01 13:00:00;585.8067713679009;0.0;585.8067713679009;297.6478917123812;297.6478917123812;297.6478917123812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;297.6478917123812;160.8268529662122;208.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.5631470337878;0.0;0.0;0.0;0.0;117.86432239922165;117.86432239922165
2040-01-01 14:00:00;929.0072415166608;0.0;929.0072415166608;471.3583584149548;471.3583584149548;471.3583584149548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;471.3583584149548;255.04873860169977;210.86;44.188738601699754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.188738601699754;0.0;0.0;139.05716897148994;-254.74652484166032
