;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14341765.371421585;10847109.497892989;9732137.89595239;8658141.303139396;8390762.62424055;7447144.154755837;6349105.906316678;66508116.43228625;6480000.0;2210858.25
op_cost_fix;199143.48903814863;145279.809417747;128094.57707264215;111540.89897607155;107419.74942122515;92875.60980815993;75951.37389901589;2214417.967574985;210600.0;25416.0
op_cost_var;301875.02276303264;204268.98206854434;180277.5932640953;156308.36891513554;154902.9679233042;128136.56374412966;110307.59253921974;1158652.14090173;12320.148036822802;3725.2595776353305
op_cost;501018.51180118124;349548.79148629133;308372.1703367375;267849.26789120707;262322.71734452934;221012.1735522896;186258.96643823563;3373070.108476715;222920.1480368228;29141.25957763533
