;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14397335.49;14397335.49;13415497.241830489;12594690.50026863;12449924.595845625;4275799.3531327965;18445152.187240746;420000.0;2210858.25
op_cost_fix;200000.0;200000.0;200000.0;184866.77293777143;172215.54976794537;169984.25015562473;43995.17449709445;614139.7262342657;13650.0;25416.0
op_cost_var;234586.44798029985;235153.48924853298;238554.88287534297;214231.55258128015;194483.66538365328;192678.9488051557;52359.93072659304;321525.238430326;46.813426083798184;5065.645443800781
op_cost;434586.4479802998;435153.489248533;438554.88287534297;399098.3255190516;366699.2151515987;362663.1989607804;96355.10522368748;935664.9646645917;13696.813426083798;30481.645443800782
