;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;13288879.336106416;12995014.794439813;6861200.801553886;6333257.489132411;5629650.254039846;3333028.5028765905;74634674.68612066;17460000.0;2210858.25
op_cost_fix;200000.0;182915.19127853317;178385.81096271292;83844.37291538225;75707.09975684065;64862.29097990219;29464.09937226975;2484995.4185265177;567450.0;25416.0
op_cost_var;298302.8014692487;271974.34427075856;266968.15120275354;116178.5803802006;111455.38899527426;92822.75466179335;41608.633175795345;1354918.449587747;55198.77421038442;3840.8755860587794
op_cost;498302.8014692487;454889.53554929176;445353.96216546645;200022.95329558285;187162.4887521149;157685.04564169556;71072.73254806509;3839913.8681142647;622648.7742103845;29256.87558605878
