;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;422035069.7108954;4980000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14051849.480146859;161850.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9583150.432594504;1673.9615419196507;4089.0324061466526
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23634999.912741363;163523.96154191965;29505.032406146653
