;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;3982492.3647927716;0.0;0.0;0.0;0.0;0.0;343045975.5726849;10980000.0;2210858.25
op_cost_fix;200000.0;39474.387838229544;0.0;0.0;0.0;0.0;0.0;11421871.68668144;356850.0;25416.0
op_cost_var;189425.48173458336;37699.41891617374;0.0;0.0;0.0;0.0;0.0;8031518.132156716;3407.806233245159;3058.0455265489045
op_cost;389425.4817345834;77173.80675440328;0.0;0.0;0.0;0.0;0.0;19453389.818838157;360257.8062332452;28474.045526548904
