;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14292531.638149282;13749176.23572154;13520411.511664584;13064401.789209962;11513672.632961495;10362945.383072194;0.0;2340000.0;2210858.25
op_cost_fix;200000.0;198384.64177779792;190009.8196563766;186483.8330496863;179455.28360648087;155553.6516652952;137817.31190491738;0.0;76050.0;25416.0
op_cost_var;226521.97523038395;223974.75167940676;214462.80977546435;210781.1269879976;202388.27835528643;175916.07981374304;155396.54391134068;0.0;1098.0610325013731;5689.633777493624
op_cost;426521.9752303839;422359.3934572047;404472.62943184096;397264.9600376839;381843.56196176726;331469.73147903825;293213.85581625806;0.0;77148.06103250137;31105.633777493626
