;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;26.635119780533742;50.0;47.26327776299207;45.98572302586349;38.36210066147733;31.985356709757465;26.438320010982082;14.895130009323653;353.000002824;353.000002824;33.0;8472.0
