;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420699466.4538565;4980000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14007379.962611359;161850.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9582648.49726365;2021.199198624298;4066.531024875706
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23590028.45987501;163871.1991986243;29482.531024875705
