;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;39.7382955604669;39.466657474960144;36.690224675664254;33.60842578656148;29.098417746501905;28.772805081366503;27.173857187352684;22.985693525389294;353.000002824;353.000002824;116.0;8472.0
