;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400917058.676426;16560000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13348715.703658273;538200.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9535797.787024714;39707.79067519875;3756.145149608414
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22884513.49068299;577907.7906751988;29172.145149608416
