;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420718085.2984162;4980000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14007999.885504086;161850.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9582272.747126032;2354.6694441535415;4066.914010233884
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23590272.632630117;164204.66944415355;29482.914010233882
