;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;416993942.4514716;14640000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13884002.856622862;475800.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9577174.827581037;6390.2429410241;4001.777982650221
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23461177.6842039;482190.2429410241;29417.777982650223
