;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14397335.49;14397335.49;5653871.176666561;5653871.176666357;5404657.670070623;3462403.061864695;79287919.21207526;18300000.0;2210858.25
op_cost_fix;200000.0;200000.0;200000.0;65235.61186289905;65235.61186289591;61394.444960589295;31458.169761045898;2639927.310129324;594750.0;25416.0
op_cost_var;279835.9433741866;281761.66855019506;280732.1458686801;89554.68323978307;89729.3406808859;84897.46409315085;42739.5346166539;1666179.1612098555;78487.87331868034;3960.9518035391575
op_cost;479835.9433741866;481761.66855019506;480732.1458686801;154790.29510268214;154964.9525437818;146291.90905374015;74197.7043776998;4306106.471339179;673237.8733186803;29376.95180353916
