;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14397335.49;14397335.49;14397335.49;13800424.280235529;12180064.651447693;6082450.900047179;6080654.498719888;180000.0;2210858.25
op_cost_fix;200000.0;200000.0;200000.0;200000.0;190799.71381213117;165824.8564660959;71841.37842401824;202458.15546874172;5850.0;25416.0
op_cost_var;221623.37965939878;221883.78590794044;222599.7600142384;223008.07835351888;212759.1423448765;185391.06300969512;107153.79523102722;102956.63080654577;18.464782555168387;5516.3232350700955
op_cost;421623.3796593988;421883.7859079405;422599.7600142384;423008.07835351885;403558.8561570077;351215.91947579104;178995.17365504545;305414.7862752875;5868.464782555168;30932.323235070096
