;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;13687105.330666168;13355556.190516476;11377084.84499963;9722201.56469546;8282642.699302854;5286970.883129861;43708376.78065433;1980000.0;2210858.25
op_cost_fix;200000.0;189053.11105196827;183942.89210345398;153448.40264590931;127941.42683902985;105753.28004392833;59580.52003729461;1455290.272355877;64350.0;25416.0
op_cost_var;229172.99597549246;219478.02912530157;257537.23166514176;213443.29357736587;178560.62817572328;125726.87245270702;71634.43905620804;770474.2824468607;259.8019084031819;4085.433967658462
op_cost;429172.99597549246;408531.1401772698;441480.12376859575;366891.69622327515;306502.05501475313;231480.15249663533;131214.95909350266;2225764.5548027377;64609.801908403184;29501.43396765846
