;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;10844243.714280369;10464230.478792518;9886277.935172463;9882183.442258753;9468057.21885685;7206171.144463555;4964438.069117566;75735751.94680041;18180000.0;2210858.25
op_cost_fix;145235.63864501347;139378.43498645636;130470.36169627745;130407.25263418563;124024.26013735821;89161.4549690909;54609.27113904949;2521656.2864105133;590850.0;25416.0
op_cost_var;212951.90666116265;203948.01806846273;190491.09948975072;191037.8975713682;181122.78830969962;124937.66225027356;78845.97400142637;1435395.798408086;77708.74739344614;3869.7462561646403
op_cost;358187.5453061761;343326.4530549191;320961.4611860282;321445.15020555386;305147.04844705784;214099.11721936445;133455.24514047586;3957052.0848185993;668558.7473934462;29285.74625616464
