;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;420718085.2984162;4020000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14007999.885504086;130650.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9581062.486423211;3285.1371809080365;4057.7193562679795
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23589062.3719273;133935.13718090803;29473.71935626798
