;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14057135.850893933;14036290.98153236;13958741.898761652;13768836.114172522;11709981.841999596;11691665.428884225;11664027.756594183;0.0;1860000.0;2210858.25
op_cost_fix;194756.44955299044;194435.16430899093;193239.88812146758;190312.8404494341;158579.39632366295;158297.08257273986;157871.0987907713;0.0;60450.0;25416.0
op_cost_var;220533.19126019944;219209.3671187182;218432.375897846;215181.41749103507;178793.20340007177;178676.05531897573;178634.44755067496;0.0;984.6046144970773;5687.873624982673
op_cost;415289.6408131899;413644.53142770915;411672.2640193136;405494.2579404692;337372.5997237347;336973.1378917156;336505.5463414462;0.0;61434.604614497075;31103.873624982672
