;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;12970929.440641869;12248710.7909076;10014533.031983836;8596380.147901181;6194212.047034407;3307411.504711698;62931830.95563356;6840000.0;2210858.25
op_cost_fix;200000.0;178014.57962335742;166882.9101906569;132447.17763877424;110588.96459422407;73563.9705284163;29069.260557826776;2095343.9170455264;222300.0;25416.0
op_cost_var;283924.0672109767;251753.43012564414;240024.21629447944;181857.29647335233;154960.44790846537;97262.31544607799;37923.77794356504;1086206.6837796678;6925.1623103175225;3709.7404268196697
op_cost;483924.0672109767;429768.0097490016;406907.12648513634;314304.47411212657;265549.41250268946;170826.2859744943;66993.03850139181;3181550.6008251943;229225.1623103175;29125.74042681967
