;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;5177147.686463068;0.0;0.0;0.0;0.0;0.0;0.0;387907811.3702839;15660000.0;2210858.25
op_cost_fix;57887.797865432934;0.0;0.0;0.0;0.0;0.0;0.0;12915566.901306044;508950.0;25416.0
op_cost_var;45967.552199973456;0.0;0.0;0.0;0.0;0.0;0.0;9234454.421863543;29394.709317115343;3508.2908887704834
op_cost;103855.35006540638;0.0;0.0;0.0;0.0;0.0;0.0;22150021.32316959;538344.7093171154;28924.290888770483
