;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;20.171463646874496;50.0;43.882802576229565;43.57612811680601;43.40222348451901;37.831456891264224;32.93213458443554;20.779482491088896;353.000002824;353.000002824;1.0;8472.0
