;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;49.8908801581365;42.87597697879747;37.98158385003668;35.31609648670122;33.84222805774789;25.989212574949924;20.526881935365523;9.762715620210237;353.000002824;353.000002824;303.0;8472.0
