;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;14397335.49;14397335.49;13600461.128801545;12386348.922327152;12216666.480232576;9503214.344057592;0.0;1680000.0;2210858.25
op_cost_fix;200000.0;200000.0;200000.0;187717.6503659668;169004.34831865426;166389.00619944264;124566.14242755205;0.0;54600.0;25416.0
op_cost_var;226139.72894650174;226644.63688676473;226285.55324617276;211483.3989898189;190570.19129024682;187717.12350307382;140662.23609951785;0.0;758.6240397694291;5689.028034559997
op_cost;426139.72894650174;426644.6368867647;426285.5532461727;399201.0493557857;359574.5396089011;354106.1297025165;265228.37852706993;0.0;55358.62403976943;31105.028034559997
