;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;40.528882059415366;49.78587225953716;36.31995235443675;32.02364426816054;27.885224744017886;26.854937355306287;23.218902452039984;18.987843474753973;353.000002824;353.000002824;108.0;8472.0
