;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;3.705444421562914;50.0;50.0;50.0;50.0;47.69992845303279;41.456214116523974;17.96034460600456;353.000002824;353.000002824;3.0;8472.0
