;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;12809809.345691336;12730221.637726447;12685090.161456088;11239372.94849383;9967907.976436218;6814069.448042953;33101481.823979788;60000.0;2210858.25
op_cost_fix;200000.0;175531.21030491826;174304.51246722403;173608.89393807604;151325.8275650569;131728.53833774215;83117.92996435559;1102128.8834575089;1950.0;25416.0
op_cost_var;224543.48947408228;238126.45373807134;219986.93670826615;191664.46142470767;174198.5055131692;168219.02979478383;106434.1965011766;584275.9970686326;0.939266061456965;4504.147180811197
op_cost;424543.48947408225;413657.6640429896;394291.4491754902;365273.3553627837;325524.3330782261;299947.568132526;189552.12646553217;1686404.8805261415;1950.939266061457;29920.147180811196
