;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;45.144586905282516;49.99999999999973;44.35999698103058;38.98129229630561;28.165613638113097;19.55904974364296;12.737623492115851;10.176593372798694;353.000002824;353.000002824;254.0;8472.0
