;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;0.0;50.0;49.57374367689109;47.82604343262327;45.51739533757725;44.85593472034626;44.800971311730095;29.321743987138245;353.000002824;353.000002824;42.0;8472.0
