;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;421633760.9261448;4680000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14038487.721745502;152100.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9583113.987639615;1772.5431368161205;4082.676208665283
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23621601.70938512;153872.54313681612;29498.67620866528
