;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;47.27645249008369;45.28537326715768;39.40925438789607;37.35838972479771;22.217475929533084;21.803107898872067;19.523114455733825;18.600662856722447;353.000002824;353.000002824;306.0;8472.0
