;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;0.0;50.0;49.43472268010481;48.46394265470861;48.39773317894607;40.90419081667991;38.05515239378832;36.5958083458392;353.000002824;353.000002824;38.0;8472.0
