;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;43.77210460470906;50.0;45.868203678051444;45.29899420222778;19.606220471226052;18.219807753325064;15.500457834375785;13.630670220344646;353.000002824;353.000002824;255.0;8472.0
