;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;14397335.49;11501661.502430683;11028331.685824718;8462333.858604627;6851333.735814634;5881373.781100815;5167038.981398327;72907099.93198495;15300000.0;2210858.25
op_cost_fix;200000.0;155368.5222247425;148073.01545122315;108522.88809276788;83692.29028206822;68742.14522169884;57731.99080725911;2427475.031826317;497250.0;25416.0
op_cost_var;301394.1896168636;233273.4514985697;222580.58076359835;160920.12516150606;116018.396273835;99234.5519911346;80127.8321265567;1289771.8339046026;29972.607899668033;3817.4468156813477
op_cost;501394.1896168636;388641.9737233122;370653.5962148215;269443.0132542739;199710.68655590323;167976.69721283345;137859.82293381583;3717246.8657309194;527222.607899668;29233.44681568135
