;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;422158270.7780987;4500000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14055951.515679877;146250.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9579164.861527324;4909.610865233082;4082.7622856662347
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23635116.3772072;151159.6108652331;29498.762285666235
