;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;48.31667018798157;50.0;50.0;50.0;16.308902965724762;16.308902965723977;15.348611240147324;7.8645424402614745;353.000002824;353.000002824;305.0;8472.0
