;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;12955882.222242758;12082057.997684527;9449462.359993564;8307651.584959566;7634186.367456583;6993953.918270263;6218778.404818547;85249882.58173548;17880000.0;2210858.25
op_cost_fix;177782.65448384162;164314.2645251399;123737.65465840806;106138.74592481238;95758.52079711272;85890.51754483918;73942.61565772598;2838433.590505511;581100.0;25416.0
op_cost_var;239424.06678515038;220548.058120451;166354.98470062466;142717.07253860074;129080.49691564174;115402.23619809312;98463.18791259931;1940206.4207001314;62828.156683857436;3942.7343868445532
op_cost;417206.721268992;384862.3226455909;290092.63935903274;248855.8184634131;224839.01771275446;201292.75374293228;172405.8035703253;4778640.0112056425;643928.1566838574;29358.734386844553
