;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;13931335.648239108;9691059.826907298;9540165.474839378;8851750.881113542;8372530.820136912;7590440.425267179;6203695.161897387;90554606.04551814;17880000.0;2210858.25
op_cost_fix;192817.47127953335;127461.43434541975;125135.67600741555;114525.03379702341;107138.73976228306;95084.2577222757;73710.13526659617;3015056.769470093;581100.0;25416.0
op_cost_var;246230.20737429248;162755.7813783995;159939.11649855354;146064.09128985167;137167.99574171327;121776.6109690081;93996.59067191064;2242546.8518032744;62264.97414999548;3904.005933136819
op_cost;439047.67865382583;290217.2157238192;285074.79250596906;260589.12508687508;244306.73550399631;216860.8686912838;167706.72593850683;5257603.621273367;643364.9741499955;29320.005933136817
