;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;44.841125207886634;50.0;46.75886032349938;41.59606182971673;39.68951861263937;17.39914410183074;5.437202601726448;3.5799986804228503;353.000002824;353.000002824;254.0;8472.0
