;cap_ccet;cap_hp1;cap_hp2;cap_hp3;cap_hp4;cap_hp5;cap_hp6;cap_hp7;cap_in_st-tes;cap_out_st-tes;cap_plb;cap_st-tes
0;52.97958083648543;48.686076139606975;35.806578712701196;34.3162914156498;30.182076818133417;27.089154309994225;19.885740495638387;11.846397843525851;353.000002824;353.000002824;300.0;8472.0
