;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;12977579.321548384;10661689.144995404;9341031.53094435;8877762.999000642;8590538.234867921;7924135.69333573;7136963.5314603215;67243989.92829823;6960000.0;2210858.25
op_cost_fix;178117.07528176418;142421.8964085634;122066.39326723016;114925.96265377638;110498.9222714943;100227.55527733362;88094.74716465839;2238919.2101126574;226200.0;25416.0
op_cost_var;267859.7488333172;205830.74485283243;169625.232863722;171257.55324509277;147362.14679102495;146298.38984699297;125572.03217934085;1171528.490862898;14420.885443532106;3754.9340658184888
op_cost;445976.82411508134;348252.6412613958;291691.62613095215;286183.51589886914;257861.06906251924;246525.9451243266;213666.77934399922;3410447.7009755555;240620.8854435321;29170.93406581849
