;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;11990816.632851016;11517068.080470338;9941964.933303181;8076474.872511594;7816527.910622566;6844305.761849113;6510788.210655818;75056897.06643966;18240000.0;2210858.25
op_cost_fix;162907.94704456977;155605.98623081556;131328.6741410179;102575.58296238247;98568.97962854701;83583.96701598448;78443.40863902544;2499053.504598502;592800.0;25416.0
op_cost_var;241300.3137151405;230957.20594527017;193559.25271997965;145542.64858506253;145315.03748321222;123254.90635855825;114988.06463143029;1375266.2143543737;62772.43622008759;3852.630509808963
op_cost;404208.2607597103;386563.1921760857;324887.92686099757;248118.231547445;243884.01711175923;206838.87337454275;193431.47327045572;3874319.7189528756;655572.4362200876;29268.63050980896
