;heat pump 1;heat pump 2;heat pump 3;heat pump 4;heat pump 5;heat pump 6;heat pump 7;ccet;plb;st-tes
invest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;417950365.28806233;14640000.0;2210858.25
op_cost_fix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13915847.389704803;475800.0;25416.0
op_cost_var;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9579066.735299574;4937.134162963628;4023.58871835671
op_cost;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23494914.125004377;480737.1341629636;29439.58871835671
